,ref,doi,pub_link,doi_short,meta,indigenous,local,knowledge
82,"Boyd, E. and M.K. Goodman, 2011: The clean development mechanism as ethical development? Reconciling emissions trading and local development. Journal of International Development, 23(6), 836-854.",https://doi.org/10.1002/jid.1813,https://onlinelibrary.wiley.com/doi/10.1002/jid.1813,10.1002/jid.1813,Publisher link; Couldn't analyze abstract,,,
83,"Boyd, E. and S. Juhola, 2009: Stepping up to the climate change: opportunities in re-conceptualising development futures. Journal of International Development, 21(6), 792-804.",https://doi.org/10.1002/jid.1619,https://onlinelibrary.wiley.com/doi/10.1002/jid.1619,10.1002/jid.1619,Publisher link; Couldn't analyze abstract,,,
84,"Boyd, E., N. Hultman, J. Timmons Roberts, E. Corbera, J. Cole, A. Bozmoski, J. Ebeling,",,,,,,,
85,"Bradshaw, S., 2010: Women, poverty, and disasters: exploring the links through hurricane Mitch in Nicaragua. In: The International Handbook of Gender and Poverty: Concepts, Research, Policy [Chant, S. (ed.)]. Edward Elgar Publishing, Cheltenham, UK, pp. 627-632.",,,,,,,
86,"Brans, M.V., M. Tadesse, and T. Takama, 2011: Community-based solutions to the climate crisis in Ethiopia. In: Climate Change Adaptation and International Development: Making Development Cooperation More Effective [Fujikura, R. and M. Kawanishi (eds.)]. Earthscan, London, UK and Washington, DC, USA, pp. 217-238.",,,,,,,
87,"Brockhaus, M. and H. Djoudi, 2008: Adaptation at the Interface of Forest Ecosystem Goods and Services and Livestock Production Systems in Northern Mali. CIFOR Info-Brief No. 19, Center for International Forestry Research (CIFOR), Bogor, Indonesia, 4 pp.",,,,,,,
88,"Brockhaus, M., H. Djoudi, and B. Locatelli, 2013: Envisioning the future and learning from the past: adapting to a changing environment in northern Mali. Environmental Science & Policy, 25, 94-106.",https://doi.org/10.1016/j.envsci.2012.08.008,https://linkinghub.elsevier.com/retrieve/pii/S1462901112001414,10.1016/j.envsci.2012.08.008,Publisher link; Analyzed abstract; Exported the abstract,0,9,0
89,"Brouwer, R., S. Akter, L. Brander, and E. Haque, 2007: Socioeconomic vulnerability and adaptation to environmental risk: a case study of climate change and flooding in Bangladesh. Risk Analysis, 27(2), 313-326.",https://doi.org/10.1111/j.1539-6924.2007.00884.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1539-6924.2007.00884.x,10.1111/j.1539-6924.2007.00884.x,Publisher link; Couldn't analyze abstract,,,
90,"Bryan, E., C. Ringler, B. Okoba, C. Roncoli, S. Silvestri, and M. Herrero, 2013: Adapting agriculture to climate change in Kenya: household strategies and determinants. Journal of Environmental Management, 114, 26-35.",https://doi.org/10.1016/j.jenvman.2012.10.036,https://linkinghub.elsevier.com/retrieve/pii/S0301479712005415,10.1016/j.jenvman.2012.10.036,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
91,"Buch-Hansen, M., N.N. Khanh and N.H. Anh, 2013: Paradoxes in Adaptation: Economic Growth and Socio-Economic Differentiation. A Case Study of Mid- Central Vietnam. In: On the Frontiers of Climate and Environmental Change. [Bruun, O. and T Casse (eds)] Springer, Heidelberg, Germany, pp. 23-41.",https://doi.org/10.1007/978-3-642-35804-3_2,https://link.springer.com/chapter/10.1007/978-3-642-35804-3_2,10.1007/978-3-642-35804-3_2,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
92,"Buechler, S., 2009: Gender, water, and climate change in Sonora, Mexico: implications for policies and programmes on agricultural income-generation. Gender & Development, 17(1), 51-66.",https://doi.org/10.1080/13552070802696912,https://www.tandfonline.com/doi/full/10.1080/13552070802696912,10.1080/13552070802696912,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
93,"Bunce, M., K. Brown, and S. Rosendo, 2010b: Policy misfits, climate change and cross- scale vulnerability in coastal Africa: how development projects undermine resilience. Environmental Science & Policy, 13(6), 485-497.",https://doi.org/10.1016/j.envsci.2010.06.003,https://linkinghub.elsevier.com/retrieve/pii/S1462901110000663,10.1016/j.envsci.2010.06.003,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
94,"Bunce, M., S. Rosendo, and K. Brown, 2010a: Perceptions of climate change, multiple stressors and livelihoods on marginal African coasts. Environment, Development and Sustainability, 12(3), 407-440.",https://doi.org/10.1007/s10668-009-9203-6,https://link.springer.com/article/10.1007/s10668-009-9203-6,10.1007/s10668-009-9203-6,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
95,"Bureau of Economic Research (NBER), Cambridge, MA, USA, 64 pp.",,,,,,,
96,"Burke, M., J. Dykema, D. Lobell, E. Miguel, and S. Satyanath, 2011: Incorporating Climate Uncertainty into Estimates of Climate Change Impacts, with Applications to US and African Agriculture. NBER Working Paper No.17092, National Bureau of Economic Research (NBER), Cambridge, MA, USA, 28 pp.",https://doi.org/10.3386/w17092,https://www.nber.org/system/files/working_papers/w17092/w17092.pdf,10.3386/w17092,Publisher link; Couldn't analyze abstract,,,
97,"Burkett, M., 2011: The Nation Ex-Situ: on climate change, deterritorialized nationhood and the post-climate era. Climate Law, 2(3), 345-374.",https://doi.org/10.1163/CL-2011-040,https://brill.com/view/journals/clla/2/3/article-p345_2.xml,10.1163/CL-2011-040,Publisher link,,,
98,"Byg, A. and J. Salick, 2009: Local perspectives on a global phenomenon - climate change in Eastern Tibetan villages. Global Environmental Change, 19(2), 156- 166.",https://doi.org/10.1016/j.gloenvcha.2009.01.010,https://linkinghub.elsevier.com/retrieve/pii/S0959378009000193,10.1016/j.gloenvcha.2009.01.010,Publisher link; Analyzed abstract; Exported the abstract,0,3,0
99,"Caldwell, T.M., A.F. Jorm, and K.B.G. Dear, 2004: Suicide and mental health in rural, remote and metropolitan areas in Australia. Medical Journal of Australia, 181(7 Suppl.), S10-S14.",https://doi.org/10.5694/j.1326-5377.2004.tb06348.x,https://onlinelibrary.wiley.com/doi/abs/10.5694/j.1326-5377.2004.tb06348.x,10.5694/j.1326-5377.2004.tb06348.x,Publisher link; Couldn't analyze abstract,,,
100,"Cambridge University Press, Cambridge, UK and New York, NY, USA, 312 pp.",,,,,,,
101,"Campbell, B., S. Mitchell, and M. Blackett, 2009: Responding to Climate Change in Vietnam. Opportunities for Improving Gender Equality. A Policy Discussion Paper, Oxfam and UN-Viet Nam, Ha noi, Vietnam, 62 pp.",,,,,,,
102,"Caplow, S., P. Jagger, K. Lawlor, and E. Sills, 2011: Evaluating land use and livelihood impacts of early forest carbon projects: lessons for learning about REDD+. Environmental Science & Policy, 14(2), 152-167.",https://doi.org/10.1016/j.envsci.2010.10.003,https://linkinghub.elsevier.com/retrieve/pii/S1462901110001334,10.1016/j.envsci.2010.10.003,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
103,"Carr, E.R., 2008: Between structure and agency: livelihoods and adaptation in Ghana's Central Region. Global Environmental Change, 18(4), 689-699.",https://doi.org/10.1016/j.gloenvcha.2008.06.004,https://linkinghub.elsevier.com/retrieve/pii/S0959378008000514,10.1016/j.gloenvcha.2008.06.004,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
104,"Carr, E.R., 2013: Livelihoods as intimate government: reframing the logic of livelihoods for development. Third World Quarterly, 34(1), 77-108.",https://doi.org/10.1080/01436597.2012.755012,https://www.tandfonline.com/doi/full/10.1080/01436597.2012.755012,10.1080/01436597.2012.755012,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
105,"Carter, M.R., P.D. Little, T. Mogues, and W. Negatu, 2007: Poverty traps and natural disasters in Ethiopia and Honduras. World Development, 35(5), 835-856.",https://doi.org/10.1016/j.worlddev.2006.09.010,https://linkinghub.elsevier.com/retrieve/pii/S0305750X07000149,10.1016/j.worlddev.2006.09.010,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
106,"Cashman, A., L. Nurse, and C. John, 2010: Climate change in the Caribbean: the water management implications. The Journal of Environment & Development, 19(1), 42-67.",https://doi.org/10.1177/1070496509347088,https://journals.sagepub.com/doi/10.1177/1070496509347088,10.1177/1070496509347088,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
107,"Casillas, C.E. and D.M. Kammen, 2010: The energy-poverty-climate nexus. Science,",https://doi.org/10.1126/science.1197412,https://www.science.org/doi/10.1126/science.1197412,10.1126/science.1197412,Publisher link; Couldn't analyze abstract,,,
108,"Challinor, A., T. Wheeler, C. Garforth, P. Craufurd, and A. Kassam, 2007: Assessing the vulnerability of food crop systems in Africa to climate change. Climatic Change, 83(3), 381-399.",https://doi.org/10.1007/s10584-007-9249-0,https://link.springer.com/article/10.1007/s10584-007-9249-0,10.1007/s10584-007-9249-0,Publisher link; Analyzed abstract; Exported the abstract,0,0,1
109,"Chambers, R. and G. Conway, 1992: Sustainable Rural Livelihoods: Practical Concepts for the 21st Century. Institute of Development Studies (IDS), University of Sussex, Brighton, UK, 33 pp.",,,,,,,
110,"Chronic Poverty Research Centre, 2008: The Chronic Poverty Report 2008-09: Escaping Poverty Traps. Chronic Poverty Research Centre (CPRC), Belmont Press, Ltd., Northampton, UK, 148 pp.",,,,,,,
111,"Chu, J., 2011: Gender and 'land grabbing' in sub-Saharan Africa: women's land rights and customary land tenure. Development, 54(1), 35-39.",https://doi.org/10.1057/dev.2010.95,https://link.springer.com/article/10.1057/dev.2010.95,10.1057/dev.2010.95,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
112,"CIDA, 2002: Gender Equality and Climate Change: Why Consider Gender Equality when taking Action on Climate Change? Canadian International Development Agency (CIDA), Gatineau, QC, Canada, 3 pp.",,,,,,,
113,"Clot, N. and J. Carter, 2009: Disaster Risk Reduction: A Gender and Livelihood Perspective. InfoResources Focus No. 2/09, InfoResources operated by the Swiss institutions: Intercooperation (IC-HO), Info Service CDE and InfoAgrar / SHL, in partnership with IC India / Bangladesh / Mali / Andes, CETRAD (Kenya) and SIMAS (Nicaragua) and the Swiss Agency for Development and Cooperation (SDC), InfoResources, Zollikofen, Switzerland, 16 pp.",,,,,,,
114,"Collier, P., 2007: The Bottom Billion. Why the Poorest Countries are Failing and What Can Be Done About It. Oxford University Press, New York, NY, USA, 205 pp.",,,,,,,
115,"Collier, P., G. Conway, and T. Venables, 2008: Climate change and Africa. Oxford Review of Economic Policy, 24(2), 337-353.",https://doi.org/10.1093/oxrep/grn019,https://academic.oup.com/oxrep/article-lookup/doi/10.1093/oxrep/grn019,10.1093/oxrep/grn019,Publisher link,,,
116,"Condon, N., H. Klemick, and A. Wolverton, 2013: Impacts of Ethanol Policy on Corn Prices: A Review and Meta-Analysis of Recent Evidence. Selected Paper prepared for presentation at the Agricultural & Applied Economics Association's 2013 AAEA & CAES Joint Annual Meeting, Washington, DC, August 4-6, 2013, 48 pp.",,,,,,,
117,"Confalonieri, U., B. Menne, R. Akhtar, K.L. Ebi, M. Hauengue, R.S. Kovats, B. Revich, and A.J. Woodward, 2007: Human health. In: Climate Change 2007: Impacts, Adaptation and Vulnerability. Contribution of Working Group II to the Fourth Assessment Report of the Intergovernmental Panel on Climate Change [Parry, M.L., O.F. Canziani, J.P. Palutikof, P.J. van der Linden, and C.E. Hanson, (eds.)]. Cambridge University Press, Cambridge, UK and New York, NY, USA, pp. 391-431.",,,,,,,
118,"Contribution of Working Groups I, II and III to the Fourth Assessment Report of the Intergovernmental Panel on Climate Change [Core Writing Team, Pachauri,",,,,,,,
119,"Conway, D. and E.L.F. Schipper, 2011:Adaptation to climate change in Africa: challenges and opportunities identified from Ethiopia. Global Environmental Change, 21(1), 227-237.",https://doi.org/10.1016/j.gloenvcha.2010.07.013,https://linkinghub.elsevier.com/retrieve/pii/S0959378010000725,10.1016/j.gloenvcha.2010.07.013,Publisher link; Analyzed abstract; Exported the abstract,0,0,1
120,"Corbera, E. and N. Jover, 2012: The undelivered promises of the Clean Development Mechanism: insights from three projects in Mexico. Carbon, 3(1), 39-54.",https://doi.org/10.4155/cmt.11.74,https://www.tandfonline.com/doi/full/10.4155/cmt.11.74,10.4155/cmt.11.74,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
121,"Cordona, O.D., M.K. van Aalst, J. Birkmann, M. Fordham, G. McGregor, R. Perez, R.S. Pulwarty, E.L.F. Schipper, and B.T. Sinh, 2012: Determinants of risk: exposure and vulnerability. In: Managing the Risks of Extreme Events and Disasters to Advance Climate Change Adaptation. A Special Report of Working Groups I and II of the Intergovernmental Panel on Climate Change [Field, C., V. Barros,",https://doi.org/10.1017/CBO9781139177245.005,https://www.cambridge.org/core/books/abs/managing-the-risks-of-extreme-events-and-disasters-to-advance-climate-change-adaptation/determinants-of-risk-exposure-and-vulnerability/EB33C0463BAFBB7139455FAD143A1AE5,10.1017/CBO9781139177245.005,Publisher link; Couldn't analyze abstract,,,
122,"Cordova, R., M. Gelobter, A. Hoerner, J. Love, A. Miller, C. Saenger, and D. Zaidi, 2006: Climate Change in California: Health, Economic and Equity Impacts. Redefining Progress, Oakland, CA, USA, 109 pp.",,,,,,,
123,"Cotula, L., S. Vermeulen, R. Leonard, and J. Keeley, 2009: Land Grab or Development Opportunity? Agricultural Investment and International Land Deals in Africa. The International Institute for Environment and Development (IIED), London, UK, Food and Agriculture Organization of the United Nations (FAO), and the International Fund for Agricultural Development (IFAD), Rome, Italy, 120 pp.",,,,,,,
124,"Coulthard, S., 2008: Adapting to environmental change in artisanal fisheries - insights from a South Indian Lagoon. Global Environmental Change, 18(3), 479-489.",https://doi.org/10.1016/j.gloenvcha.2008.04.003,https://linkinghub.elsevier.com/retrieve/pii/S0959378008000277,10.1016/j.gloenvcha.2008.04.003,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
125,"Cranfield, J.A.L., P.V. Preckel, and T.W. Hertel, 2007: Poverty Analysis using an International Cross-Country Demand System. Policy Research Working Paper 4285, the Trade Team, Development Research Group, The International Bank for Reconstruction and Development / The World Bank, Washington, DC, USA, 49 pp.",,,,,,,
126,"Crate, S.A., 2013: Climate Change and Human Mobility in Indigenous Communities of the Russian North. Brookings-LSE Project on Internal Displacement, The Brookings Institution, Washington, DC, USA, 45 pp.",,,,,,,
127,"CRED, 2012: The International Disaster Database. UNDP, New York, NY, USA, pp. 1-8.",,,,,,,
128,"Crowe, T.L., 2013: The potential of the CDM to deliver pro-poor benefits. Climate Policy, 13(1), 58-79.",https://doi.org/10.1080/14693062.2012.709080,https://www.tandfonline.com/doi/full/10.1080/14693062.2012.709080,10.1080/14693062.2012.709080,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
129,"Cudjoe, G., C. Breisinger, and X. Diao, 2010: Local impacts of a global crisis: food price transmission, consumer welfare and poverty in Ghana. Food Policy, 35(4), 294-302.",https://doi.org/10.1016/j.foodpol.2010.01.004,https://linkinghub.elsevier.com/retrieve/pii/S0306919210000266,10.1016/j.foodpol.2010.01.004,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
130,"Cutter, S., B. Osman-Elasha, J. Campbell, S.-M. Cheong, S. McCormick, R. Pulwarty, S. Supratid, and G. Ziervogel, 2012: Managing the risks from climate extremes at the local level. In: Managing the Risks of Extreme Events and Disasters to Advance Climate Change Adaptation. A Special Report of Working Groups I and II of the Intergovernmental Panel on Climate Change [Field, C.B., V. Barros,",https://doi.org/10.1017/CBO9781139177245.008,https://www.cambridge.org/core/books/abs/managing-the-risks-of-extreme-events-and-disasters-to-advance-climate-change-adaptation/managing-the-risks-from-climate-extremes-at-the-local-level/81E06B412DA88DDCE6EEDC4D1B76E2FA,10.1017/CBO9781139177245.008,Publisher link; Couldn't analyze abstract,,,
