,ref,doi,pub_link,doi_short,meta,indigenous,local,knowledge
319,"Galappaththi, E. K., J. D. Ford and E. M. Bennett, 2020: Climate change and adaptation to social-ecological change: the case of indigenous people and culture-based fisheries in Sri Lanka. Climatic Change, 162(2), 279-300, doi:10.1007/s10584-020-02716-3.",https://doi.org/10.1007/s10584-020-02716-3,https://link.springer.com/article/10.1007/s10584-020-02716-3,10.1007/s10584-020-02716-3,Publisher link; Analyzed abstract; Exported the abstract,3,2,2
320,"Gamble, J. et al., 2016: Populations of concern. In: The impacts of climate change on human health in the Untited States: A scientific assessment [Program, U.",,,,,,,
321,"Gannon, K. E. et al., 2020: Private adaptation in semi-arid lands: a tailored approach to 'leave no one behind'. Global Sustainability, 3, e6, doi:https:// doi.org/10.1017/sus.2019.26.",https://doi.org/10.1017/sus.2019.26,https://www.cambridge.org/core/journals/global-sustainability/article/private-adaptation-in-semiarid-lands-a-tailored-approach-to-leave-no-one-behind/7137A87952EF66840C1AE86A7E3D1D07,10.1017/sus.2019.26,Publisher link; Couldn't analyze abstract,,,
322,"Garcia-Aristizabal, A. et al., 2015: Analysis of non-stationary climate-related extreme events considering climate change scenarios: an application for multi-hazard assessment in the Dar es Salaam region, Tanzania. Natural Hazards, 75(1), 289-320, doi:http://dx.doi.org/10.1007/s11069-014-1324-z. García-Herrera, R. et al., 2010: A review of the European summer heat wave of 2003. Critical Reviews in Environmental Science and Technology, 40(4),",https://doi.org/10.1007/s11069-014-1324-z,https://link.springer.com/article/10.1007/s11069-014-1324-z,10.1007/s11069-014-1324-z,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
323,"Garcia, A., P. Tschakert and N. A. Karikari, 2020: 'Less able': how gendered subjectivities warp climate change adaptation in Ghana's Central Region. Gender, Place & Culture, 27(11), 1602-1627, doi:https://doi.org/10.1080/0 966369X.2020.1786017.",https://doi.org/10.1080/0966369X.2020.1786017,https://www.tandfonline.com/doi/full/10.1080/0966369X.2020.1786017,10.1080/0966369X.2020.1786017,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
324,"García, I., 2021: Deemed Ineligible: Reasons Homeowners in Puerto Rico Were Denied Aid After Hurricane María. Housing Policy Debate, 1-21, doi:10.108 0/10511482.2021.1890633.",https://doi.org/10.1080/10511482.2021.1890633,https://www.tandfonline.com/doi/full/10.1080/10511482.2021.1890633,10.1080/10511482.2021.1890633,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
325,"Garg, T., M. Gibson and F. Sun, 2020: Extreme temperatures and time use in China. Journal of Economic Behavior & Organization, 180, 309-324, doi:10.1016/j.jebo.2020.10.016.",https://doi.org/10.1016/j.jebo.2020.10.016,https://linkinghub.elsevier.com/retrieve/pii/S016726812030384X,10.1016/j.jebo.2020.10.016,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
326,"Garschagen, M., D. Doshi, J. Reith and M. Hagenlocher, 2021: Comparing global climate and disaster risk indices-How consistent and robust are their results? Climatic Change, In Press.",,,,,,,
327,"Gautam, Y., 2017: Seasonal migration and livelihood resilience in the face of climate change in Nepal. Mountain Research and Development, 37(4), 436- 445, doi:https://doi.org/10.1659/MRD-JOURNAL-D-17-00035.1.",https://doi.org/10.1659/MRD-JOURNAL-D-17-00035.1,https://bioone.org/journals/mountain-research-and-development/volume-37/issue-4/MRD-JOURNAL-D-17-00035.1/Seasonal-Migration-and-Livelihood-Resilience-in-the-Face-of-Climate/10.1659/MRD-JOURNAL-D-17-00035.1.full,10.1659/MRD-JOURNAL-D-17-00035.1,Publisher link; Couldn't analyze abstract,,,
328,"Gemenne, F. and J. Blocher, 2017: How can migration serve adaptation to climate change? Challenges to fleshing out a policy ideal. The Geographical Journal, 183(4), 336-347, doi:http://dx.doi.org/10.1111/geoj.12205.",https://doi.org/10.1111/geoj.12205,https://onlinelibrary.wiley.com/doi/10.1111/geoj.12205,10.1111/geoj.12205,Publisher link; Couldn't analyze abstract,,,
329,"Gemenne, F., J. Barnett, W. Neil and G. D. Dabelko, 2014: Climate and security: evidence, emerging risks, and a new agenda. Climatic Change, 123(1), 1-9, doi:10.1007/s10584-014-1074-7.",https://doi.org/10.1007/s10584-014-1074-7,https://link.springer.com/article/10.1007/s10584-014-1074-7,10.1007/s10584-014-1074-7,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
330,"GFED, 2019 Fire Season Updates, Global Fire Emissions Database (GFED). Available at: https://www.globalfiredata.org/forecast.html#totals.",,,,,,,
331,"Gharibvand, H. K., H. Azadi and F. Witlox, 2015: Exploring appropriate livelihood alternatives for sustainable rangeland management. The Rangeland Journal, 37(4), 345-356, doi:https://doi.org/10.1071/RJ15027.",https://doi.org/10.1071/RJ15027,https://www.publish.csiro.au/?paper=RJ15027,10.1071/RJ15027,Publisher link; Couldn't analyze abstract,,,
332,"Ghosh, A., 2018: Recipe of a Disaster: Peripheral Lives in the Epicentre of Changing Climate. In: Sustainability Conflicts in Coastal India [Ghosh, A. (ed.)]. Springer International Publishing, Cham, pp. 35-66. ISBN 978-3-319- 63892-8.",https://doi.org/10.1007/978-3-319-63892-8_2,https://link.springer.com/chapter/10.1007/978-3-319-63892-8_2,10.1007/978-3-319-63892-8_2,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
333,"Ghosh,U.,L.S.VadrevuandA.Mandal,2018:ChildrenofanUncertainClimate.Future Health System, System, F. H., Brighton, 52 pp. Available at: https://opendocs. ids.ac.uk/opendocs/bitstream/handle/20.500.12413/14327/CCH%20Report_ Final%20version_UG%20revisions.pdf?sequence=3&isAllowed=y.",,,,,,,
334,"Giannini, A. et al., 2017: Climate risk and food security in Mali: A historical perspective on adaptation. Earth's Future, 5(2), 144-157, doi:https://doi. org/10.1002/2016EF000404.",https://doi.org/10.1002/2016EF000404,https://onlinelibrary.wiley.com/resolve/doi?DOI=10.1002/2016EF000404,10.1002/2016EF000404,Publisher link; Couldn't analyze abstract,,,
335,"Gil, J. D. B. et al., 2017: The resilience of integrated agricultural systems to climate change. WIREs Climate Change, 8(4), doi:10.1002/wcc.461.",https://doi.org/10.1002/wcc.461,https://onlinelibrary.wiley.com/doi/10.1002/wcc.461,10.1002/wcc.461,Publisher link; Couldn't analyze abstract,,,
336,"Gioli, G. et al., 2019: Understanding and Tackling Poverty and Vulnerability in Mountain Livelihoods in the Hindu Kush Himalaya. In: The Hindu Kush Himalaya Assessment [Wester, P., A. Mishra, A. Mukherji and A. Shrestha (eds.)]. Springer, Cham, pp. 421-455. ISBN 978-3-319-92288-1.",https://doi.org/10.1007/978-3-319-92288-1_12,https://link.springer.com/chapter/10.1007/978-3-319-92288-1_12,10.1007/978-3-319-92288-1_12,Publisher link; Analyzed abstract; Exported the abstract,0,0,1
337,"Gitz, V. et al., 2015: Climate change and food security: risks and responses. Food and Agriculture Organization of the United Nations (FAO), Rome, 110 pp. Available at: http://www.fao.org/3/i5188e/i5188e.pdf.",,,,,,,
338,"GIZ and BMZ, 2017: Adapting to climate change: Promising Ways to Tackle Climate Risks. Deutsche Gesellschaft für Internationale Zusammenarbeit Federal Ministry for Economic Cooperation and Development, Bonn, 32 pp. Available at: https://www.bmz.de/resource/ blob/18754/5fc4c285ff5b178cfd307fd3e04d6ad5/Materilie325_ Adaptation-to-Climate-Change.pdf. (accessed 25-07-2018).",,,,,,,
339,"GIZ, 2019: Cities Fit for Climate Change: A source book for climate proof urban development. Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ), Bonn and Eschborn, 286 pp. Available at: https://www.giz.de/climate- proof-cities/epaper/ausgabe.pdf. (accessed 03-11-2020).",,,,,,,
340,"GIZ, 2021: Diving into the gap: Gender dimensions of Climate Risk Management. Deutsche Gesellschaft für Internationale Zusammenarbeit, Bonn, 60 pp. Available at: https://www.giz.de/en/downloads/GIZ-GP-(2021)_Diving%20 into%20the%20gap_Genderdimensions%20of%20Climate%20 RiskManagement.pdf (accessed 01-09-2021).",,,,,,,
341,"Glazebrook, T., S. Noll and E. Opoku, 2020: Gender matters: Climate change, gender bias, and women's farming in the global South and North. Agriculture, 10(7), 267, doi:https://doi.org/10.3390/agriculture10070267.",https://doi.org/10.3390/agriculture10070267,https://www.mdpi.com/2077-0472/10/7/267,10.3390/agriculture10070267,Publisher link; Couldn't analyze abstract,,,
342,"Global Commission on Adaptation, 2019: Adapt Now: Global Call for Leadership on Climate Resilience. Global Center on Adaptation World Resources Institute, Rotterdam Washington, DC. Available at: https://gca. org/wp-content/uploads/2019/09/GlobalCommission_Report_FINAL.pdf. (accessed 12-12-2019).",,,,,,,
343,"Godde, C. et al., 2021: Impacts of climate change on the livestock food supply chain; a review of the evidence. Global food security, 28, 100488, doi:https:// doi.org/10.1016/j.gfs.2020.100488.",https://doi.org/10.1016/j.gfs.2020.100488,https://linkinghub.elsevier.com/retrieve/pii/S2211912420301413,10.1016/j.gfs.2020.100488,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
344,"Golrokhian, A. et al., 2016: National Adaptation Programme of Action: Ethiopia's responses to climate change. World Development, 1, 53-57, doi:https://doi. org/10.1016/j.wdp.2016.05.005.",https://doi.org/10.1016/j.wdp.2016.05.005,https://linkinghub.elsevier.com/retrieve/pii/S2452292916300856,10.1016/j.wdp.2016.05.005,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
345,"Gomiero, T., 2015: Are biofuels an effective and viable energy strategy for industrialized societies? A reasoned overview of potentials and limits. Sustainability, 7(7), 8491-8521, doi:https://doi.org/10.3390/su7078491.",https://doi.org/10.3390/su7078491,https://www.mdpi.com/2071-1050/7/7/8491,10.3390/su7078491,Publisher link; Couldn't analyze abstract,,,
346,"Gore, C., 2015: Climate Change Adaptation and African Cities: Understanding the Impact of Government and Governance on Future Action. In: The urban climate challenge [Johnson, C., N. Toly and H. Schroeder (eds.)]. Routledge, New York, pp. 205-226. ISBN 9781317680062.",,,,,,,
347,"GovSA, Government programmes, projects and campaigns, South Africa.Available at: https://www.gov.za/about-government/government-programmes/projects- and-campaigns#Rural. (accessed 30-04-2021).",,,,,,,
348,"Gracia, A., N. Rangel-Buitrago, J. A. Oakley and A. T. Williams, 2018: Use of ecosystems in coastal erosion management. Ocean & Coastal Management, 156, 277-289, doi:10.1016/j.ocecoaman.2017.07.009.",https://doi.org/10.1016/j.ocecoaman.2017.07.009,https://linkinghub.elsevier.com/retrieve/pii/S0964569117301588,10.1016/j.ocecoaman.2017.07.009,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
349,"Graff Zivin, J. and M. Neidell, 2014: Temperature and the Allocation of Time: Implications for Climate Change. Journal of Labor Economics, 32(1), 1-26, doi:10.1086/671766.",https://doi.org/10.1086/671766,https://www.journals.uchicago.edu/doi/10.1086/671766,10.1086/671766,Publisher link; Couldn't analyze abstract,,,
350,"Graff Zivin, J., S. M. Hsiang and M. Neidell, 2018: Temperature and human capital in the short and long run. Journal of the Association of Environmental and Resource Economists, 5(1), 77-105, doi:10.1086/694177.",https://doi.org/10.1086/694177,https://www.journals.uchicago.edu/doi/10.1086/694177,10.1086/694177,Publisher link; Couldn't analyze abstract,,,
351,"Gralepois, M. et al., 2016: Is flood defense changing in nature? Shifts in the flood defense strategy in six European countries. Ecology and Society, 21(4), 37, doi:https://doi.org/10.5751/ES-08907-210437.",https://doi.org/10.5751/ES-08907-210437,https://www.ecologyandsociety.org/vol21/iss4/art37/,10.5751/ES-08907-210437,Publisher link; Couldn't analyze abstract,,,
352,"Granderson, A. A., 2017: The role of traditional knowledge in building adaptive capacity for climate change: Perspectives from Vanuatu. Weather, Climate, and Society, 9(3), 545-561, doi:https://doi.org/10.1175/WCAS-D-16-0094.1. Grasham, C. F., M. Korzenevica and K. J. Charles, 2019: On considering climate resilience in urban water security: A review of the vulnerability of the urban",https://doi.org/10.1175/WCAS-D-16-0094.1,https://journals.ametsoc.org/doi/10.1175/WCAS-D-16-0094.1,10.1175/WCAS-D-16-0094.1,Publisher link; Analyzed abstract; Exported the abstract,4,2,4
353,"Gray, C. and E. Wise, 2016: Country-specific effects of climate variability on human migration. Climatic change, 135(3-4), 555-568, doi:https://doi. org/10.1007/s10584-015-1592-y.",https://doi.org/10.1007/s10584-015-1592-y,https://link.springer.com/article/10.1007/s10584-015-1592-y,10.1007/s10584-015-1592-y,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
354,"Green Climate Fund, 2018: Resource mobilization. Available at: https://www. greenclimate.fund/how-we-work/resource-mobilization. (accessed 01-09-",,,,,,,
355,"Grimm, N. B., E. M. Cook, R. L. Hale and D. M. Iwaniec, 2015: A broader framing of ecosystem services in cities: Benefits and challenges of built, natural or hybrid system function. In: The Routledge handbook of urbanization and global environmental change [Seto, K. C., Solecki, W. D and C. A. Griffith (eds.)]. Routledge, pp. 227-236. ISBN 9780415732260.",,,,,,,
356,"Guido, Z., C. Knudson and K. Rhiney, 2020: Will COVID-19 be one shock too many for smallholder coffee livelihoods? World Development, 136, 105172, doi:https://doi.org/10.1016/j.worlddev.2020.105172.",https://doi.org/10.1016/j.worlddev.2020.105172,https://linkinghub.elsevier.com/retrieve/pii/S0305750X20302990,10.1016/j.worlddev.2020.105172,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
357,"Gulsrud, N. M., K. Hertzog and I. Shears, 2018: Innovative urban forestry governance in Melbourne?: Investigating ""green placemaking"" as a nature- based solution. Environmental Research, 161, 158-167, doi:10.1016/j. envres.2017.11.005.",https://doi.org/10.1016/j.envres.2017.11.005,https://linkinghub.elsevier.com/retrieve/pii/S0013935117316778,10.1016/j.envres.2017.11.005,Publisher link; Analyzed abstract; Exported the abstract,0,0,1
358,"Gupta, A. K. et al., 2020: Mapping socio-environmental vulnerability to climate change in different altitude zones in the Indian Himalayas. Ecological Indicators, 109, 105787, doi:https://doi.org/10.1016/j.ecolind.2019.105787. Gupta, J., 2016: Climate change governance: history, future, and triple-loop learning? Wiley Interdisciplinary Reviews: Climate Change, 7(2), 192-210,",https://doi.org/10.1016/j.ecolind.2019.105787,https://linkinghub.elsevier.com/retrieve/pii/S1470160X19307812,10.1016/j.ecolind.2019.105787,Publisher link; Analyzed abstract; Exported the abstract,0,0,1
359,"Gupta, J. et al., 2021: COVID-19, poverty and inclusive development. World Development,145,105527,doi:https://doi.org/10.1016/j.worlddev.2021.105527. Gupta, M. and A. Sharma, 2006: Compounded loss: the post tsunami recovery experience of Indian island communities.Disaster Prevention and Management:",,,,,,,
360,"Haase, D., 2015: Reflections about blue ecosystem services in cities. Sustainability of Water Quality and Ecology, 5, 77-83, doi:10.1016/j.swaqe.2015.02.003.",https://doi.org/10.1016/j.swaqe.2015.02.003,https://linkinghub.elsevier.com/retrieve/pii/S2212613915000112,10.1016/j.swaqe.2015.02.003,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
361,"Hagerman, S. M. and T. Satterfield, 2014: Agreed but not preferred: expert views on taboo options for biodiversity conservation, given climate change. Ecological Applications, 24(3), 548-559, doi:https://doi.org/10.1890/13-",https://doi.org/10.1890/13-0400.1,https://onlinelibrary.wiley.com/resolve/doi?DOI=10.1890/13-0400.1,10.1890/13-0400.1,Publisher link; Couldn't analyze abstract,,,
