,ref,doi,pub_link,doi_short,meta,indigenous,local,knowledge
77,"Black, R., D. Kniveton, and K. Schmidt-Verkerk, 2011c: Migration and climate change: towards an integrated assessment of sensitivity. Environment and Planning A, 43(2), 431-450.",https://doi.org/10.1068/a43154,https://journals.sagepub.com/doi/10.1068/a43154,10.1068/a43154,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
78,"Black, R., N.W. Arnell, W.N. Adger, D. Thomas, and A. Geddes, 2013: Migration, immobility and displacement outcomes of extreme events. Environmental Science and Policy, 27(Suppl. 1), S32-S43.",https://doi.org/10.1016/j.envsci.2012.09.001,https://linkinghub.elsevier.com/retrieve/pii/S1462901112001475,10.1016/j.envsci.2012.09.001,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
79,"Black, R., S.R.G. Bennett, S.M. Thomas, and J.R. Beddington, 2011a: Climate change: migration as adaptation. Nature, 478(7370), 447-449.",https://doi.org/10.1038/478477a,https://www.nature.com/articles/478477a,10.1038/478477a,Publisher link; Couldn't analyze abstract,,,
80,"Black, R., W.N. Adger, N.W. Arnell, S. Dercon, A. Geddes, and D. Thomas, 2011b: The effect of environmental change on human migration. Global Environmental Change, 21(Suppl. 1), S3-S11.",https://doi.org/10.1016/j.gloenvcha.2011.10.001,https://linkinghub.elsevier.com/retrieve/pii/S0959378011001531,10.1016/j.gloenvcha.2011.10.001,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
81,"Blattman, C. and E. Miguel, 2010: Civil war. Journal of Economic Literature, 48(1), 3-57.",https://doi.org/10.1257/jel.48.1.3,https://www.aeaweb.org/articles?id=10.1257/jel.48.1.3,10.1257/jel.48.1.3,Publisher link; Couldn't analyze abstract,,,
82,"Bodansky, D., 2010: Climate change and human rights: unpacking the issues.",,,,,,,
83,"Bogale, A. and B. Korf, 2007: To share or not to share? (Non-)violence, scarcity and resource access in Somali Region, Ethiopia. Journal of Development Studies, 43(4), 743-765.",https://doi.org/10.1080/00220380701260093,https://www.tandfonline.com/doi/full/10.1080/00220380701260093,10.1080/00220380701260093,Publisher link; Analyzed abstract; Couldn't export the abstract,0,1,0
84,"Bohle, H.-G., 2009: Sustainable livelihood security. Evolution and application. In: Facing Global Environmental Change: Environmental, Human, Energy, Food, Health and Water Security [Brauch, H.G., Ú. Oswald Spring, J. Grin, C. Mesjasz,",https://doi.org/10.1007/978-3-540-68488-6_36,https://link.springer.com/chapter/10.1007/978-3-540-68488-6_36,10.1007/978-3-540-68488-6_36,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
85,"Bohra-Mishra, P. and D.S. Massey, 2011: Environmental degradation and out-migration: evidence from Nepal. In: Migration and Climate Change [Piguet, É., A. Pécoud, and P.d. Guchteneire (eds.)]. United Nations Educational, Scientific and Cultural Organization (UNESCO), Cambridge University Press, Cambridge, UK and New York, NY, USA, pp. 74-101.",,,,,,,
86,"Borgerson, S.G., 2008: Arctic meltdown: the economic and security implications of global warming. Foreign Affairs, 87(2), 63-77.",,,,,,,
87,"Borras Jr, S.M., P. McMichael, and I. Scoones, 2010: The politics of biofuels, land and agrarian change: editors' introduction. Journal of Peasant Studies, 37(4), 575- 592.",https://doi.org/10.1080/03066150.2010.512448,https://www.tandfonline.com/doi/full/10.1080/03066150.2010.512448,10.1080/03066150.2010.512448,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
88,"Brauch, H.G., 2009: Securitizing global environmental change. In: Facing Global Environmental Change: Environmental, Human, Energy, Food, Health and Water Security Concepts [Brauch, H.G., Ú. Oswald Spring, J. Grin, C. Mesjasz, P. Kameri- Mbote, N.C. Behera, B. Chourou, and H. Krummenacher (eds.)]. Springer-Verlag, Berlin, Heidelberg, Germany, pp. 65-102.",https://doi.org/10.1007/978-3-540-68488-6,https://link.springer.com/book/10.1007/978-3-540-68488-6,10.1007/978-3-540-68488-6,Publisher link; Couldn't analyze abstract,,,
89,"Brauch, H.G., Ú. Oswald Spring, C. Mesjasz, J. Grin, P. Dunay, N.C. Behera, B. Chourou,",,,,,,,
90,"Brauch, H.G., Ú. Oswald Spring, C. Mesjasz, J. Grin, P. Kameri-Mbote, B. Chourou, P. Dunay, and J. Birkmann (eds.), 2011: Coping with Global Environmental Change, Disasters and Security: Threats, Challenges, Vulnerabilities and Risks. Springer-Verlag, Berlin, Heidelberg, Germany, 1815 pp.",https://doi.org/10.1007/978-3-642-17776-7,https://link.springer.com/book/10.1007/978-3-642-17776-7,10.1007/978-3-642-17776-7,Publisher link; Couldn't analyze abstract,,,
91,"Brauch, H.G., Ú. Oswald Spring, J. Grin, C. Mesjasz, P. Kameri-Mbote, N.C. Behera, B. Chourou, and H. Krummenacher (eds.), 2009: Facing Global Environmental Change: Environmental, Human, Energy, Food, Health and Water Security Concepts. Springer-Verlag, Berlin, Heidelberg, Germany, 1546 pp.",https://doi.org/10.1007/978-3-540-68488-6,https://link.springer.com/book/10.1007/978-3-540-68488-6,10.1007/978-3-540-68488-6,Publisher link; Couldn't analyze abstract,,,
92,"Brklacich, M., M. Chazan, and H.G. Bohle, 2010: Human security, vulnerability, and global environmental change. In: Global Environmental Change and Human Security [Matthew, R., J. Barnett, B. McDonald, and K. O'Brien (eds.)]. MIT Press, Cambridge, MA, USA, pp. 35-76.",,,,,,,
93,"Brochmann, M. and P.R. Hensel, 2009: Peaceful management of international river claims. International Negotiation, 14(2), 393-418.",https://doi.org/10.1163/157180609X432879,https://brill.com/view/journals/iner/14/2/article-p393_8.xml,10.1163/157180609X432879,Publisher link; Couldn't analyze abstract,,,
94,"Bronen, R. and F.S. Chapin, 2013: Adaptive governance and institutional strategies for climate-induced community relocations in Alaska. Proceedings of the National Academy of Sciences of the United States of America, 100(23), 9320- 9325.",https://doi.org/10.1073/pnas.1210508110,https://pnas.org/doi/full/10.1073/pnas.1210508110,10.1073/pnas.1210508110,Publisher link; Couldn't analyze abstract,,,
95,"Bronen, R., 2010: Forced migration of Alaskan indigenous communities due to climate change. In: Environment, Forced Migration and Social Vulnerability [Afifi, T. and",https://doi.org/10.1007/978-3-642-12416-7_7,https://link.springer.com/chapter/10.1007/978-3-642-12416-7_7,10.1007/978-3-642-12416-7_7,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
96,"Bronen, R., 2011: Climate-induced community relocations: creating an adaptive governance framework based in human rights doctrine. New York University Review of Law and Social Change, 35, 357-407.",,,,,,,
97,"Brook, T., 2010: The Troubled Empire: China in the Yuan and Ming Dynasties. Belknap Press, Cambridge, MA, USA, 329 pp.",https://doi.org/10.4159/9780674056206,https://www.degruyter.com/document/doi/10.4159/9780674056206/html,10.4159/9780674056206,Publisher link; Couldn't analyze abstract,,,
98,"Brosnan, I.G., T.M. Leschine, and E.L. Miles, 2011: Cooperation or conflict in a changing Arctic? Ocean Development and International Law, 42(1-2), 173-210.",https://doi.org/10.1080/00908320.2011.543032,https://www.tandfonline.com/doi/full/10.1080/00908320.2011.543032,10.1080/00908320.2011.543032,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
99,"Brown, H.C.P., 2009: Climate change and Ontario forests: prospects for building institutional adaptive capacity. Mitigation and Adaptation Strategies for Global Change, 14(6), 513-536.",https://doi.org/10.1007/s11027-009-9183-8,https://link.springer.com/article/10.1007/s11027-009-9183-8,10.1007/s11027-009-9183-8,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,1
100,"Brown, H.C.P., B. Smit, D.J. Sonwa, O.A. Somorin, and J. Nkem, 2011: Institutional perceptions of opportunities and challenges of REDD in the Congo Basin. Journal of Environment and Development, 20(4), 381-404.",https://doi.org/10.1177/1070496511426480,https://journals.sagepub.com/doi/10.1177/1070496511426480,10.1177/1070496511426480,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
101,"Brown, I.A., 2010: Assessing eco-scarcity as a cause of the outbreak of conflict in Darfur: a remote sensing approach. International Journal of Remote Sensing, 31(10), 2513-2520.",https://doi.org/10.1080/01431161003674592,https://www.tandfonline.com/doi/full/10.1080/01431161003674592,10.1080/01431161003674592,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
102,"Brown, S. and F. Bean, 2005: International migration. In: Handbook of Population [Poston, D.L. and M. Micklin (eds.)]. Kluwer, Dordrecht, Netherlands, pp. 347- 382.",https://doi.org/10.1007/0-387-23106-4_13,https://link.springer.com/chapter/10.1007/0-387-23106-4_13,10.1007/0-387-23106-4_13,Publisher link; Analyzed abstract; Couldn't export the abstract,0,1,0
103,"Brückner, M. and A. Ciccone, 2010: International commodity prices, growth and the outbreak of civil war in sub-Saharan Africa. Economic Journal, 120(544), 519- 534.",https://doi.org/10.1111/j.1468-0297.2010.02353.x,https://academic.oup.com/ej/article/120/544/519/5089581,10.1111/j.1468-0297.2010.02353.x,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
104,"Brückner, M. and A. Ciccone, 2011: Rain and the democratic window of opportunity.",,,,,,,
105,"Brzoska, M., 2012: Climate change as a driver of security policy. In: Climate Change, Human Security and Violent Conflict: Challenges for Societal Stability [Scheffran, J., M. Brzoska, H.G. Brauch, P.M. Link, and J. Schilling (eds.)]. Springer-Verlag, Berlin Heidelberg, Germany, pp. 165-184.",https://doi.org/10.1007/978-3-642-28626-1_8,https://link.springer.com/chapter/10.1007/978-3-642-28626-1_8,10.1007/978-3-642-28626-1_8,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
106,"Buhaug, H. and H. Urdal, 2013: An urbanization bomb? Population growth and social disorder in cities. Global Environmental Change, 23(1), 1-10.",https://doi.org/10.1016/j.gloenvcha.2012.10.016,https://linkinghub.elsevier.com/retrieve/pii/S095937801200129X,10.1016/j.gloenvcha.2012.10.016,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
107,"Buhaug, H. and O.M. Theisen, 2012: On environmental change and armed conflict. In: Climate Change, Human Security and Violent Conflict: Challenges for Societal Stability [Scheffran, J., M. Brzoska, H.G. Brauch, P.M. Link, and J. Schilling (eds.)]. Springer-Verlag Berlin Heidelberg, Germany, pp. 43-55.",,,,,,,
108,"Buhaug, H., 2010: Climate not to blame for African civil wars. Proceedings of the National Academy of Sciences of the United States of America, 107(38), 16477- 16482.",https://doi.org/10.1073/pnas.1005739107,https://pnas.org/doi/full/10.1073/pnas.1005739107,10.1073/pnas.1005739107,Publisher link; Couldn't analyze abstract,,,
109,"Buikstra, E., H. Ross, C.A. King, P.G. Baker, D. Hegney, K. McLachlan, and C. Rogers- Clark, 2010: The components of resilience - perceptions of an Australian rural community. Journal of Community Psychology, 38(8), 975-991.",https://doi.org/10.1002/jcop.20409,https://onlinelibrary.wiley.com/doi/10.1002/jcop.20409,10.1002/jcop.20409,Publisher link; Couldn't analyze abstract,,,
110,"Bumpus, A.G. and D.M. Liverman, 2008: Accumulation by decarbonization and the governance of carbon offsets. Economic Geography, 84(2), 127-155.",https://doi.org/10.1111/j.1944-8287.2008.tb00401.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1944-8287.2008.tb00401.x,10.1111/j.1944-8287.2008.tb00401.x,Publisher link; Couldn't analyze abstract,,,
111,"Burke, M.B., E. Miguel, S. Satyanath, J.A. Dykema, and D.B. Lobell, 2009: Warming increases the risk of civil war in Africa. Proceedings of the National Academy of Sciences of the United States of America, 106(49), 20670-20674.",https://doi.org/10.1073/pnas.0907998106,https://pnas.org/doi/full/10.1073/pnas.0907998106,10.1073/pnas.0907998106,Publisher link; Couldn't analyze abstract,,,
112,"Burningham, K., J. Fielding, and D. Thrush, 2008: 'It'll never happen to me': understanding public awareness of local flood risk. Disasters, 32(2), 216-238. Burns, R., P. Robinson, and P. Smith, 2010: From hypothetical scenario to tragic reality: a salutary lesson in risk communication and the Victorian 2009 bushfires.",https://doi.org/10.1111/j.1467-7717.2007.01036.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1467-7717.2007.01036.x,10.1111/j.1467-7717.2007.01036.x,Publisher link; Couldn't analyze abstract,,,
113,"Busby, J.W., 2008: Who cares about the weather? Climate change and US national security. Security Studies, 17(3), 468-504.",https://doi.org/10.1080/09636410802319529,https://www.tandfonline.com/doi/full/10.1080/09636410802319529,10.1080/09636410802319529,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
114,"Busby, J.W., T.G. Smith, K.L. White, and S.M. Strange, 2013: Climate change and insecurity. Mapping vulnerability in Africa. International Security 37(4), 132-172.",https://doi.org/10.1162/ISEC_a_00116,https://direct.mit.edu/isec/article/37/4/132-172/12083,10.1162/ISEC_a_00116,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
115,"Butler, C.K. and S. Gates, 2012: African range wars: climate, conflict, and property rights. Journal of Peace Research, 49(1), 23-34.",https://doi.org/10.1177/0022343311426166,https://journals.sagepub.com/doi/10.1177/0022343311426166,10.1177/0022343311426166,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
116,"Butzer, K.W., 2012: Collapse, environment, and society. Proceedings of the National Academy of Sciences of the United States of America, 109(10), 3632-3639.",https://doi.org/10.1073/pnas.1114845109,https://pnas.org/doi/full/10.1073/pnas.1114845109,10.1073/pnas.1114845109,Publisher link; Couldn't analyze abstract,,,
117,"Byravan, S. and S.C. Rajan, 2006: Providing new homes for climate change exiles.",https://doi.org/10.1080/14693062.2006.9685599,https://www.tandfonline.com/doi/abs/10.1080/14693062.2006.9685599,10.1080/14693062.2006.9685599,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
118,"C. Mesjasz, P. Kameri-Mbote, N.C. Behera, B. Chourou, and H. Krummenacher (eds.)]. Springer-Verlag, Berlin, Heidelberg, Germany, pp. 1003-1011.",,,,,,,
119,"C. Mesjasz, P. Kameri-Mbote, N.C. Behera, B. Chourou, and H. Krummenacher (eds.)]. Springer-Verlag, Berlin, Heidelberg, Germany, pp. 1037-1047.",,,,,,,
120,"Cameron, E.S., 2012: Securing indigenous politics: a critique of the vulnerability and adaptation approach to the human dimensions of climate change in the Canadian Arctic. Global Environmental Change, 22(1), 103-114.",https://doi.org/10.1016/j.gloenvcha.2011.11.004,https://linkinghub.elsevier.com/retrieve/pii/S0959378011001919,10.1016/j.gloenvcha.2011.11.004,Publisher link; Analyzed abstract; Couldn't export the abstract,4,1,0
121,"Caney, S., 2010: Climate change, human rights and moral thresholds. In: Human Rights and Climate Change [Humphreys, S. (ed.)]. International Council on Human Rights Policy, Cambridge University Press, Cambridge, UK and New York, NY, USA, pp. 69-90.",https://doi.org/10.1017/CBO9780511770722.004,https://www.cambridge.org/core/books/abs/human-rights-and-climate-change/climate-change-human-rights-and-moral-thresholds/7539D0810BC7F73F08DC3E74357E2A9C,10.1017/CBO9780511770722.004,Publisher link; Couldn't analyze abstract,,,
122,"Carlarne, C. and M. Depledge, 2007: Sick of the weather: climate change, human health and international law. Environmental Law Review 9, 231-240.",https://doi.org/10.1350/enlr.2007.9.4.231,https://journals.sagepub.com/doi/10.1350/enlr.2007.9.4.231,10.1350/enlr.2007.9.4.231,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
123,"Carmack, E., F. McLaughlin, G. Whiteman, and T. Homer-Dixon, 2012: Detecting and coping with disruptive shocks in Arctic marine systems: a resilience approach to place and people. Ambio, 41, 56-65.",https://doi.org/10.1007/s13280-011-0225-6,https://link.springer.com/article/10.1007/s13280-011-0225-6,10.1007/s13280-011-0225-6,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
124,"Carter, M., P. Little, T. Mogues, and W. Negatu, 2007: Poverty traps and natural disasters in Ethiopia and Honduras. World Development, 35(5), 835-856.",https://doi.org/10.1016/j.worlddev.2006.09.010,https://linkinghub.elsevier.com/retrieve/pii/S0305750X07000149,10.1016/j.worlddev.2006.09.010,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
